2025-03-26              8,38053              6,13821             14,95240             14,29405             11,10768              9,91078              6,61023             11,50598              7,89283             12,81772             13,50745             13,39089              8,56190              5,11861             13,02341             10,49968              6,32900              8,70704             14,85000             13,83742              8,39716             13,90813              8,87538              6,81285             12,72953              9,06803              9,76945              5,91773              9,47938             14,30909              9,86942             10,51117             13,50302             13,20675             14,26800
2025-03-27              6,31591              7,27920             10,37406             14,08542             12,05394             10,23617              6,58537             13,10789             13,29316              6,32800             11,77057              7,53796              7,41333              8,29269             10,85398             13,44332             10,31552             13,71324              7,96786              9,83346             10,86554             12,49830             13,84079             11,44768              7,36411             14,19383              5,79782             12,67960              9,06570             12,20570              7,49433             13,08146              5,63555              6,99642             10,04924
2025-03-28              7,69320             12,54425              6,08415             13,44070              6,52723             10,53199             11,71344              6,33335              9,98981             14,76324              6,07749              8,43189             11,41448             11,03353             13,02781             12,97226             12,40731              8,14467              5,80893              9,22346              6,58966              8,08673             14,73674             13,51324             12,78950             12,02876              5,28398              8,16538              7,49965              6,91131              7,08318             14,80046              5,92738              7,49113              8,89289
2025-03-29              8,76593              5,26695             14,45334             13,90717              5,42239             14,22127              9,10356             14,02771              7,96680             12,35919             10,71001             12,10661             12,77768              6,76377              6,64831             13,06341             11,96616              5,26948              5,18731              9,37483             10,19078             12,35239             13,84389             10,33880              8,17275              9,95689              7,62116             10,00568             11,31287              9,25732              5,52583              7,35426              6,11512             13,75132              7,98941
2025-03-30             13,22342             13,64627              5,18580             12,89570              6,33996              6,94050             13,54809              7,72304              9,36801              7,14867             13,90426             14,09906              5,20874             14,20363             14,19191             10,09460             14,71956             11,35499              9,26916              9,53813             14,56965              5,20927              9,39538             13,81921             13,06557              9,99554              9,51874              6,70180             13,76905             12,61571             12,68574              5,87120              6,40657              7,35665              8,63615
2025-03-31              6,04181             10,39997             11,04280             14,27561             10,97459              9,51806              6,46070             11,27140              8,08204              8,08346             13,28810              9,77117              5,24491              5,38327             14,56630             14,76511             14,88923              6,21329             14,35097             13,68500              6,64748             14,41579             14,37628             14,86065             13,32338             10,11734             12,78800             11,18514              7,83032             11,95892              5,88927             14,24161              8,15747              7,00540              6,49850
2025-04-01              8,59725              8,16540             13,66043             12,28135              5,62021              8,30636             14,66294             13,04045             12,82127              7,09927             13,78541             12,89650              6,59322              8,41907              9,08312             10,84370             14,31156             12,43859              8,84907             10,22178             12,65973              5,71626             11,55346              6,65976             10,25240             11,28495             14,64872              8,87209             10,20086              6,48110              8,54118              5,57525              9,26905             14,12643             10,45938
2025-04-02             12,28414             10,13021              8,78471             12,85609              6,03129             13,69778             14,26816             14,33352             14,19568              8,78786             12,90588             11,76119              8,85571             12,54845             14,16460             14,67825             11,81488             11,00051              6,38324             12,02552             11,00565             11,63182              6,74985              8,96098             12,33874             13,12131              9,97809              5,20366              5,00715             10,91980              6,63178              9,39667              9,08621             13,01499             10,02855
2025-04-03              8,35213             10,33893              5,95371              9,31737             14,50990              5,72071             14,04884             11,29540             14,41977              5,77666              7,06966             14,28388              9,06565              7,28559             13,00750             13,56829             12,36433             10,57277              6,08210             12,96381             10,97002             10,91523             11,19520              5,25834              8,03240              9,61800              7,50832              5,16146              6,04753              6,99461              8,92685              7,67466             11,90701              6,58912              5,01669
2025-04-04              6,16677              5,06565              6,62478              9,34876             14,00808              7,29915              8,84227             10,45619             14,09059             12,49361              7,80889             14,09705             14,40764              5,67693              7,38263              8,61284             14,93822              6,51769              6,38297             12,01750              6,96466             12,89008             11,13653             14,51775              5,81998             10,85157             11,70633              7,20613              7,90037             13,39800              9,76269             10,86908              5,59498             10,91243             12,36051
2025-04-05              8,38068             10,80294              9,15787             13,07121             10,25735              7,24115              7,94710              5,83943              6,46610             14,36505             11,10152             14,56978              5,03209             11,04504              9,84346              7,06485             13,25275             12,81074              7,15137              7,83069              6,66125              8,60509             13,29110             13,05586             10,95524             12,67358              8,14207             14,58230              6,23452              8,40153             11,36253             12,65615              7,32733              7,80477             10,73626
2025-04-06              7,68185              5,28813              9,17958              6,96156              6,18372             12,95586             11,16871              5,87392              5,60372             13,48315             10,98842              8,76733             11,91683             12,55228             11,10984              7,43770              9,19316              6,96788             12,58453              8,77031              5,56627             14,70906              7,34912             11,98550             14,53210             14,61369             10,25970              9,04797              7,97647              5,13481             12,13057              5,56849             11,65763              9,64976              6,14727
2025-04-07             14,34697             12,64780             11,44877             12,03036              8,41925              5,19104              7,91801              6,32045              7,06793              7,94443              6,39087             12,95754              9,87465              8,18671              6,39026              5,33654             14,48851             11,07903             10,25963             12,82803             12,97966             14,65206              9,09982             12,05988             11,94242             13,14825             12,27382             11,81742              6,30021              5,81896             12,99862             13,64919              9,16852              6,67754              7,49808
2025-04-08             14,69445             13,94456              7,35123             12,15467             14,01023              9,71399             11,65246              7,65535             10,54138             13,00887              6,36275             10,86354             12,56365             12,06692              7,41442             14,80639              6,00246              8,76515              6,52975              8,40384             10,49981              8,59009              9,20762             12,06711              6,09973             12,12388             10,43961             12,59363              7,41652             11,96025             10,69049              7,95410             11,53264              8,26927              5,17180
2025-04-09              5,74249              8,57504             14,54840             10,72468              5,25904             10,99543              7,66395             14,89700              8,27305              7,63383              5,96117             10,67748             10,09237             10,91871              9,24479              5,06833             11,48221              5,71146             10,33695              7,57012              6,21237             11,99946              8,79730              5,05916             13,35774             10,51167             14,26125             10,24220              7,04145             13,20304             10,23701             13,55090              8,20746             14,89365              6,57153
2025-04-10             12,78999              5,64692             10,96609              9,87123              6,72989             12,16377              9,82752              8,21426             10,87187             10,81832              8,47698             12,65989             12,48060             12,89103              7,55152             12,18717              6,57092              8,89048             10,60925              5,20881              5,05646              5,99975              6,20412              5,93899             12,78607              5,16916              5,83643              7,04510              7,64708              5,58394              7,54356              7,76787              9,95688              6,72559              8,11597
2025-04-11              7,76420              6,35554             13,00094              6,47509              9,71636              6,45559             13,93512              9,20002              8,34177             10,35928             12,88677             11,85312             12,99665              6,59362              7,22168             10,52111             13,61527             14,05093             10,32958             11,43293              7,55797              7,53047              5,81290              5,10459              6,49955             14,38157             13,11231             10,69550              5,87515              8,67060              7,67871             14,16787              9,25949              8,44324             11,19701
2025-04-12             11,89477             10,87497              7,07829             10,57969             12,92277             11,89183              9,32421             12,74058              7,56713             13,74808             14,70450              9,06332              9,55475              8,23690             10,71370              7,08685              5,21312             12,46059              7,10134              9,04462             10,64860              9,50132             11,76094              8,45104             11,52434             12,36895             11,34727             14,91614             11,70589              8,84634              8,57278             11,29574             10,62863              5,00348              5,77100
2025-04-13              5,85765              8,57313             12,89006             12,62459             13,24966              8,32012             13,00549              9,70886              6,34383             14,87049             10,64658              6,32994              8,54114             12,52910              9,74118              6,66745             14,87872             13,23080             10,84278             11,83395             13,11122              9,69462             10,09674              9,09224              8,87735              6,46364              6,47949              5,43874             14,34809              9,29195             13,82604             14,48759             14,60767              8,63239              9,61301
2025-04-14             12,18406             14,33709              8,14980             14,35990              6,53410             13,92620              7,80171              9,85910             14,83295             12,73877              9,72021              5,30647             11,30115              5,18973              6,87098             10,61647             14,83928              5,97423              8,38422             14,95019              7,01713              8,58127              6,03435             13,37146             10,12178              5,64998             13,42873             14,59064             12,73752              6,66312              7,38204              9,38444             11,49559             14,75237             11,48742
2025-04-15             13,30443              5,80340              7,41026             14,89831              7,91813              8,65458              8,27041              7,51906              5,43609              5,13528              5,83733             12,47890              9,84440              7,62480              8,07810              8,50538              9,43923             14,28005             12,20108              5,53765             13,55850              8,71769              6,76439             10,08360             14,95193              7,68768              5,51271             14,43284             10,97938             11,06536              9,48535             10,69474             11,28730              6,31893              9,90212
2025-04-16             10,60308              7,37584             13,88355              8,86864              9,14483              7,25386              9,38635             11,68177              8,61277             10,86930             10,02540              7,66383             10,15280             11,03094              5,62267              5,72857              5,80760              9,04521              9,98672              7,05706             12,37742              7,29446              5,85780              7,49328              8,02781             12,26177              9,23767             14,08833              6,07943              6,89335             14,34168             12,06513              7,17934              8,45881             12,58296
2025-04-17              7,76876             13,68070             11,02834              5,82959              9,28401              9,76766             13,59855             11,39390             11,38702              7,22607              7,62585             13,03803              9,39097              9,70485              7,54656             13,02991             14,18802             13,73362              9,98364              7,67369              7,25114             11,22158              9,60628              7,83437              6,73498              6,00112              8,12890              7,08760             11,46175              8,65641              6,15465             13,75032              9,88662              7,47856             12,46484
2025-04-18              9,33031             11,48008              9,73832             14,00013             14,49960              6,25072              6,82519              9,72360             13,96498              9,57289             14,45358              5,13174              9,86426              9,92204              5,36423              7,43632              8,22501              6,88018              5,87091             10,04706             13,52309             12,94827             10,67291             13,13572              7,36515             11,53586             12,64047              9,91127              7,21689              8,06254              6,03116              6,90864             13,29288              7,56304              9,58482
2025-04-19             11,69851              6,02044             11,10738              9,75885              9,33893              8,21728             13,67958              6,21044              5,30640              8,59883             10,66910             14,74606             10,64020              8,29221              7,60662             10,87084              9,49888              8,73724              8,19150             13,85128             12,78989              5,03346             13,93136             10,18120              6,98029              9,23389              9,23231             11,24943             14,44730             13,33268             14,75973             11,40652              5,66772             10,03796             10,42847
2025-04-20             13,14563             14,65261              8,69104             12,56289              8,95521             10,45325              7,38182              5,74940             14,99769             11,27423             11,00594             13,55688             14,89209              5,09775              6,61997             11,19304              6,91969             14,22526             11,72927             14,94274              7,77410             10,60512             11,41133             12,75019              9,19912             10,39630              7,14618              7,76537              5,55898              9,60554             11,28351             11,66790              9,10587             10,70093             12,79759
2025-04-21             14,98094              8,24663             12,76919             13,10366              9,76563             14,30204             10,17779             13,47084              8,58801             10,30199              5,04193             14,16930              7,51591              5,09119              9,10499              5,28226             11,23248             14,68642              9,49329              5,13234             12,82936              8,61707              5,93450             11,69912             11,02768              8,64098              8,48905             14,09045              9,63576              7,12840             10,29791              6,24500              7,29680              6,61149             13,68293
2025-04-22              5,45287             14,83214              8,85533             14,81169              7,27918             14,14645             11,57229              9,41263             14,07387             10,51255              8,78358              9,66481              8,57865              9,98566             13,27918              9,74370              9,00821             13,13201             14,49776             11,39509              9,70227              7,82111             10,39045             12,00531             10,33720              9,35977             12,84514             11,43957             12,16197              5,32218              8,63172             14,92973             11,47072             11,39971              8,07902
2025-04-23              9,88470              5,88295             10,28679             14,58708             11,94855             14,67465             12,33125             10,47343              7,17674             13,70725             13,29350              6,53392             13,68653             12,03279              7,02699             14,64840             12,79211             10,20672              9,67847             13,93767             11,25035              9,79509              8,47715             13,25461              6,08249              6,21217              8,67555             14,21597              9,30673              7,05718             10,04293              7,87039              6,36311             11,67960              5,55490
2025-04-24             11,59991             13,13733              8,51240              7,63605             11,08591              5,85203             10,70252              8,58001             12,11588             11,59636              6,85248              8,84396              6,39869              6,47670             13,30373              5,45636              7,18262              5,54927              5,53869              6,62231              6,81721              5,84890             12,34325             13,15789             13,02309             11,46265              6,12111              8,05575             12,85453              8,12908             13,60600             11,19794             14,91526              5,22045              9,51376
2025-04-25              6,99642             11,67750              9,02969             13,09087              5,57762              7,00659             13,42282              8,69409              6,61202              8,55710              7,45162              6,35151             10,22912             13,85629              8,39141             14,92150              7,94776             13,90127             12,90328              6,05221             10,18864              8,18723             14,01193             12,03766             10,38532             13,03181              5,36585              8,01842              8,80799             10,72589             14,90725              6,73162             13,34931              5,92048              9,76907
2025-04-26             12,68005             14,62278             12,30868             11,03760             13,41869             11,02461             12,04717              9,77295             13,44284             12,28385             11,25066             13,34122             12,78862             12,38066             13,83704              7,84965             14,53407             10,01472              6,11308              5,71377             11,00300             11,69922              6,63626             13,91267              9,92625             10,74048             10,10995             13,67216              6,20214              7,47059              7,15612             10,49123              9,98260              5,44786              7,27617
2025-04-27              5,19218              5,43092              6,08735              7,01173             14,88154             13,25354             11,78128              7,20030             10,47110              7,62172              7,23701              5,96479             11,92381              7,85136             14,97695              9,73575             13,97362             14,10699             10,77942             10,80880              7,65665              8,56855              8,59377              7,13033              8,43308             11,17024              9,03990              9,39512              9,00590             13,36155              9,06798              8,93512              7,04216             13,92196              7,21668
2025-04-28             10,15227             11,83058             10,11198              7,86056             10,16186              6,42362             12,02489              5,68512              8,43069             12,43659              8,65724             14,25967             14,77463              9,36969             12,65622              7,41272             11,82827              9,35967              8,30088              5,26726             11,11241              8,37574             12,78310             13,79256              8,28933             14,98505              9,06015              5,24265              8,93299             12,82423             12,77624             13,25892             12,50851              5,04489             11,65149
2025-04-29             11,28811             11,77851              7,78159              7,36729             10,96849              6,55742              8,35203              8,44305             12,44120              6,98055             11,84054             13,21391              9,59842              7,19690              9,90720             12,17205              8,07468              5,67490             13,98087             13,25953              5,85130              7,90938             11,03480             12,58676             13,13721             13,24744              7,11789             13,38180             13,36203             12,82758             10,52785             14,13832              9,38396              9,43392             11,31751
2025-04-30              5,51082              5,71888              5,81199             11,69921              9,09529              9,79264              6,74079             10,54892              9,26923             10,33824              8,17893              7,22378             10,97099             12,72979              8,04393             11,42942              8,18472             14,65675             12,56006              7,83158              8,55336             14,69721              9,06950              9,30864              5,67586             14,91595              8,74812             13,20139             10,38500             10,03043             12,29448              8,88662             11,43887             10,97244             14,53406
2025-05-01              5,17118              6,47198              9,79744              8,34793             12,08288             14,15250             13,37303             10,65046              9,74853              5,05661             12,13001             12,33959             14,35179             11,53749             13,98201              8,06137              6,03726              5,56962             10,02838              5,43543             12,54824              9,85772             11,16086             12,88857             11,03528              9,72426              8,91916             10,10897             11,41737             14,32429              7,05010              9,99931              9,85387             13,33491              9,66665
2025-05-02             10,03766             12,76477              8,99796              6,55987              8,38667              9,44614              8,67612             14,31869             14,64066              7,85972              5,48083              9,62809              8,59747             12,81268             12,54186             14,39849             11,02019             10,41721              5,80881             14,34846              7,72362              7,85470             10,11585              7,68381             11,41362              6,31017              6,99975             12,43393              7,71138             13,75137              9,56942             12,77853              8,18087              6,38088              6,34921
2025-05-03              5,68010             12,14864             13,66820             10,44982              8,92255             13,34329             12,38200             11,38943             12,15758              5,73787              5,59981             13,01024             14,84902             10,20157             11,04242              7,61063             12,86767             14,18666              7,56331              7,52446              9,04188             14,12378             11,55792             13,33291             14,26267             14,14451              9,59191             10,03505             13,08910              5,89875             10,34760              9,96535             11,37977              7,22914              8,05923
2025-05-04             13,51923              5,99186              5,16603             10,69009              8,43087             13,81061             10,89507              5,13388              7,08076             10,82135              6,03710             10,16368             12,27841             13,15082             14,88448             12,28879              8,95818             11,17129             10,74592             13,36522             13,69653              6,25731             11,38704             13,74762              6,90234             14,16327             10,94449              6,25792              9,17104              6,59577             12,60308              5,45412              6,07796             12,95744              5,73899
2025-05-05             10,16935             11,09267             12,67032              9,87774             13,67315              6,57642             13,28792              8,92745             11,88856             10,47828              9,90997             11,77162             13,65422              6,60332              8,71267              7,46771             12,98544             13,06561             10,44953              6,05135              9,34739             14,62965             12,77259              8,76705              9,93148              5,23875             10,07820              6,97631              5,24900             11,99878              7,25245              9,77612              6,08179             11,43322              5,60678
2025-05-06              7,20831              9,25124             11,42895             12,02452             11,52004             10,36581             14,51336              5,40943              9,68371             10,85373             12,92826             13,68872             11,95569             14,67779             13,96269             13,77571             10,93935              5,92586              5,48491              7,58985              5,81342              5,90610              7,53494             11,46201              5,55535              5,43576              8,72099              6,45958              9,45849             12,23503              9,43529              6,86498              7,60748              6,95008              8,01890
2025-05-07             10,28941             13,97693              5,67917              9,03992             14,28166              7,59052              6,49958              5,27092              6,63379             13,38475              6,58657             10,42825              9,38866             13,36183             13,71648             13,76477             11,70960              7,33625              6,67623             13,61008              9,41750             10,71487              6,89384             11,84360             10,19881              9,07761              6,05520             11,06808              9,49212             10,56045             11,44822              8,28015             11,37074              9,04167             14,14614
2025-05-08              8,27932              8,81465             13,92664             11,32840              6,53438              6,09494              9,34292             13,78288             12,98916             10,39602             11,56350             14,39439              5,99433             14,98968             13,95482              7,21517             12,42837              5,17185              8,29271             13,75624             10,85028             10,10107              5,76901             13,83596              9,71621             14,99037             14,56131              8,88561             14,21781             11,74122             12,81451             13,52644             13,97026             13,86994              9,21537
2025-05-09              6,73087             12,84532              9,21943              7,73609             13,46061              9,57970              7,71813              7,18121             12,83891              8,95364             12,58657              7,18923             11,60314              6,59631             12,17368             12,91240             12,92195              8,01058              7,44943             13,33395             13,81897             11,41378              8,61653             13,17405              9,03772             11,97268             12,28669              8,35078             13,27443              8,51559              6,12049              8,58644             10,49713              8,21299              6,82496
2025-05-10             14,39055              8,18149              7,33522              5,07245              9,33597              9,51621             11,68457              5,44263             13,13822              6,87096             14,99837              8,25976             10,84575              6,09032             11,18353             14,05398              8,89578             14,86191             10,71815             14,43040             10,64339             12,85505             11,14590              5,82117              5,55684             13,30814             11,92212             10,42503             10,31505              8,58291              6,59571             13,54908              9,86044             13,21477             12,07473
2025-05-11              7,29209              8,12021              7,39964              7,65826             11,93669             11,41342              9,82364              9,03782              6,79991             13,84637              6,49313              5,51425              7,44866             10,47740             10,84371             11,06711              6,59452              8,44279              8,04094             14,80102             10,53243             11,49924              8,97940              9,76427              6,62357              8,49967             12,07359              8,58808             13,14430              6,05489             10,87747             11,04563             14,10870             12,66946              9,46314
2025-05-12              8,55977              8,88728             13,86839              5,00383              8,44016              6,60185              6,12977              9,42241              5,33133              8,02167              6,95232              9,22300              9,08086              7,86104             11,15136             14,47382             12,50318              6,60177              7,33025              7,01526             11,87911             11,43164             10,11805              6,15710             11,88590             11,55562             12,37951             10,21836             14,86730              5,17255             14,58422             12,75168             14,66999             13,83857             14,81997
2025-05-13             10,05309              7,24265              7,78304              7,73008             13,63824              5,50712              9,25902             14,59424             12,63203             14,01212             14,70277              5,70481              7,13894             11,03801              5,68489             11,68604             11,15544              5,80124             12,80933             12,20650             14,80458              5,27704              7,36923              6,31836             10,62962              7,77930             13,51884             10,44098             13,40888             14,14826             14,99017              5,59595             14,64386              5,57172             12,68577
2025-05-14             12,65369             10,13565              7,53468              5,28726             13,61927             12,90809              8,63613             12,21488              9,93299              9,93714             12,55789             10,70467             12,22690              9,78669             11,42198              6,65322             12,99162              5,38032             10,16268             12,30255             12,93311              5,11356              7,57424              7,45855             14,78598              7,13487             12,13632              5,12852              8,47819             12,12155             11,10837              8,94587             14,62163             11,21205             11,80717
2025-05-15             12,83303              9,54771             14,04500             10,95490              6,92911             13,35089              8,71957              7,59832             10,16985              6,21863             12,01526              9,61119             10,74048              5,85787             10,60948             11,74000             12,79053              6,39144             13,33524             11,06841             14,08702             13,22708             11,33715              6,61392             12,34199              9,11090              9,76368              6,74740             12,46599             12,83985             10,77783              7,78384             13,84266             14,72480             11,57724
2025-05-16             10,54188             12,47232             14,91751             14,60432             13,98391             13,45404              5,09492             12,61407             14,48953              9,86371             11,92568             10,13788              5,12682              6,13229              8,10019              6,92016              6,42031              7,86887              7,03819             11,60925              9,76095              6,24965              8,56675             13,30423             11,33854             11,87783              8,17682              9,34748             13,88873              7,68050             12,44376              7,23977              6,71762             12,31885             10,68499
2025-05-17              6,19599              6,21800              5,46701              6,64274             14,92170              9,48516             13,45209              8,03157             12,49297              8,51299              9,56234             12,07502             11,06833             10,93393              5,31091             11,98886             10,91295              9,47044             14,95657              9,05398              6,90461             12,11766             12,25052             11,99837             14,57696              5,13651             10,37027              5,54022             10,01452              5,84446              8,14482             11,49592             11,67100             13,34937              8,64044
2025-05-18              7,54532             13,49878              9,37177              5,97097              9,56741              8,42980             11,03301             14,99927             14,19244              8,41360             14,62151             14,24028              8,50773             10,62939              9,45969              9,60453             13,82139             14,23552              9,99568             10,24459             14,15222              7,50194              9,50648             11,93999             12,75391             10,99815              9,67517              8,69529              6,79054             10,34710             11,96585             14,17836             11,97656              7,71683             13,04324
2025-05-19             13,28054             13,36989              7,92647              9,30249              8,07144             10,97674              7,25273              8,62705              7,97056              8,28912             14,98834             13,85964             14,77674             11,99012             10,55178             10,53662             12,12384              9,41740              8,84919              6,45707              5,14684             13,90635              6,95561              8,14469              5,55660              8,57474              6,04245              6,94061              6,32050              8,67529             11,45943             11,48749              8,52685             14,70319              6,83387
2025-05-20              5,46076             12,33998             12,92870             13,04719             13,46077             14,50451              5,93582              9,70527             14,15089             10,14455              6,59948              8,20824              5,54344             12,61564             13,59848             12,75856              8,06632             10,27747             11,17138              6,51744              6,08695             13,98319              9,80091             12,14757             13,59282             13,49136              7,01685             13,33701              7,61447             11,92877              6,32236             10,60855             10,05696             11,15655             11,39900
2025-05-21              5,31878              8,60482             13,80932              5,55070             11,63965             13,58640              5,98227             13,04120             11,39921             12,37143             11,53534              9,59027             12,10016             14,80502             12,21023              8,20464              5,78880             11,43069              6,71068              6,25767              9,41616             11,30915              5,80662              8,61221             14,75763              5,77156              5,56230             10,09241              8,49859             14,14769             12,02015             14,60994             12,50826              6,27340             11,34251
2025-05-22              6,58503             12,18525              5,43621             13,83549             13,98755             10,47584              7,21116             11,17884             13,30989              8,95369             13,41660              7,71127              5,20061              8,80929              5,16313             12,69449             10,17956             11,33218              7,65701              9,49963              5,29035              7,30309              8,54837             10,61804              6,41245             11,03506             10,17438              8,73490              9,34976             13,32967             14,17308             10,02781             13,32520             13,29148              6,33985
2025-05-23             14,88773              5,93942             10,87814             10,24272             12,09182             12,62640             11,87767             13,02262              7,76104             10,17872              7,47416              7,47589              6,73043              7,51367             13,34801              7,80768              6,98996             13,37197             14,09879             11,69292              8,38094              7,83593              9,65072             14,79014             11,82234              7,03178              7,59337             14,52227             12,23451             12,43855             11,09901             12,51481              7,07344             10,72695             10,68076
2025-05-24              7,24723              8,78195             11,34504             14,11247             11,11779             14,53444             11,32137             11,17118              7,37021             13,74470              6,66094              7,66432             10,03465             14,12572              6,75411             13,31540             13,47737              5,59448              7,96852             13,97740             14,29294              9,87895             14,25909              6,17734             13,34423             11,25698              8,04337              9,47775             13,49746              6,69284             12,29080              7,98879             13,33495             12,48612              7,19504
2025-05-25              9,39228             11,16225             14,57277              7,68018              5,92087             12,73232             12,79519              5,68352             14,68643             10,23213             10,83758              6,29886             14,15661              8,38754             11,61295             13,73142              6,92063              5,40544              6,41592              6,87805              8,29578             12,64258              7,80058             10,16654              6,34318              6,56520              8,08013             13,56607             11,29530             14,59677              7,41065              6,37238             11,09947              5,11098              5,52174
